event_id,user_id,event_type,event_time,product_id,revenue
23276,1184,view,2026-05-02,290,0
23277,1184,view,2026-05-02,652,0
23278,1184,view,2026-02-11,31,0
23279,1184,view,2026-01-05,765,0
23280,1184,click,2026-01-05,765,0
23281,1184,add_to_cart,2026-01-05,765,0
23282,1185,view,2026-06-17,872,0
23283,1185,view,2026-05-22,509,0
23284,1185,view,2026-07-27,513,0
23285,1185,view,2026-05-08,319,0
23286,1185,click,2026-05-08,319,0
23287,1185,view,2026-04-03,774,0
23288,1185,view,2026-05-16,323,0
23289,1185,click,2026-05-16,323,0
23290,1185,view,2026-04-30,617,0
23291,1185,view,2026-07-23,542,0
23292,1185,view,2026-06-26,489,0
23293,1185,view,2026-08-01,361,0
23294,1185,view,2026-07-03,359,0
23295,1185,view,2026-05-11,952,0
23296,1185,click,2026-05-11,952,0
23297,1185,view,2026-09-06,459,0
23298,1185,view,2026-08-12,20,0
23299,1185,view,2026-06-12,640,0
23300,1185,view,2026-04-12,800,0
23301,1186,view,2026-03-05,958,0
23302,1186,view,2026-07-07,728,0
23303,1186,view,2026-05-11,122,0
23304,1186,click,2026-05-11,122,0
23305,1186,add_to_cart,2026-05-11,122,0
23306,1186,view,2026-03-03,519,0
23307,1186,view,2026-07-07,725,0
23308,1186,view,2026-06-07,710,0
23309,1186,view,2026-07-29,600,0
23310,1186,view,2026-02-11,676,0
23311,1186,view,2026-02-21,684,0
23312,1186,view,2026-02-06,654,0
23313,1186,click,2026-02-06,654,0
23314,1186,view,2026-03-16,891,0
23315,1186,view,2026-05-14,361,0
23316,1186,view,2026-03-08,170,0
23317,1186,view,2026-02-08,302,0
23318,1186,view,2026-03-24,794,0
23319,1186,click,2026-03-24,794,0
23320,1186,add_to_cart,2026-03-24,794,0
23321,1186,view,2026-04-03,832,0
23322,1186,view,2026-06-27,171,0
23323,1186,click,2026-06-27,171,0
23324,1186,add_to_cart,2026-06-27,171,0
23325,1186,view,2026-07-07,131,0
23326,1187,view,2026-03-17,733,0
23327,1187,view,2026-07-07,301,0
23328,1187,view,2026-08-30,427,0
23329,1187,view,2026-05-02,13,0
23330,1187,click,2026-05-02,13,0
23331,1187,view,2026-05-20,391,0
23332,1187,click,2026-05-20,391,0
23333,1187,view,2026-08-29,614,0
23334,1187,click,2026-08-29,614,0
23335,1187,view,2026-06-12,175,0
23336,1187,view,2026-06-08,630,0
23337,1187,view,2026-07-03,911,0
23338,1187,view,2026-06-09,877,0
23339,1187,view,2026-08-18,455,0
23340,1187,view,2026-09-03,935,0
23341,1188,view,2026-06-18,371,0
23342,1188,view,2026-03-18,647,0
23343,1188,view,2026-01-30,698,0
23344,1188,view,2026-06-03,127,0
23345,1188,view,2026-05-21,649,0
23346,1188,view,2025-12-30,990,0
23347,1188,view,2026-04-21,314,0
23348,1188,view,2026-05-21,236,0
23349,1188,click,2026-05-21,236,0
23350,1188,view,2026-06-14,69,0
23351,1188,click,2026-06-14,69,0
23352,1188,add_to_cart,2026-06-14,69,0
23353,1188,view,2026-01-04,382,0
23354,1188,click,2026-01-04,382,0
23355,1188,view,2026-03-07,325,0
23356,1188,view,2026-03-10,790,0
23357,1188,click,2026-03-10,790,0
23358,1188,add_to_cart,2026-03-10,790,0
23359,1188,view,2026-06-08,216,0
23360,1189,view,2026-06-13,604,0
23361,1189,view,2026-06-16,266,0
23362,1189,view,2026-05-05,601,0
23363,1189,click,2026-05-05,601,0
23364,1189,add_to_cart,2026-05-05,601,0
23365,1189,view,2026-07-03,62,0
23366,1189,click,2026-07-03,62,0
23367,1189,view,2026-08-28,76,0
23368,1190,view,2026-02-07,670,0
23369,1190,click,2026-02-07,670,0
23370,1190,add_to_cart,2026-02-07,670,0
23371,1190,view,2025-11-24,170,0
23372,1190,view,2026-02-14,683,0
23373,1190,view,2026-01-06,978,0
23374,1190,view,2026-03-16,757,0
23375,1190,view,2025-11-10,130,0
23376,1190,click,2025-11-10,130,0
23377,1190,add_to_cart,2025-11-10,130,0
23378,1190,view,2025-10-21,507,0
23379,1190,click,2025-10-21,507,0
23380,1190,add_to_cart,2025-10-21,507,0
23381,1190,purchase,2025-10-21,507,1329
23382,1190,view,2025-12-30,730,0
23383,1190,view,2026-02-05,761,0
23384,1190,view,2026-03-15,735,0
23385,1190,view,2025-11-28,832,0
23386,1190,click,2025-11-28,832,0
23387,1190,add_to_cart,2025-11-28,832,0
23388,1190,view,2025-11-22,795,0
23389,1190,view,2025-11-12,374,0
23390,1190,click,2025-11-12,374,0
23391,1190,add_to_cart,2025-11-12,374,0
23392,1190,view,2026-01-27,66,0
23393,1190,view,2026-02-12,828,0
23394,1191,view,2026-06-07,750,0
23395,1191,click,2026-06-07,750,0
23396,1191,add_to_cart,2026-06-07,750,0
23397,1191,view,2026-08-09,658,0
23398,1191,view,2026-09-05,86,0
23399,1191,view,2026-07-28,870,0
23400,1191,click,2026-07-28,870,0
23401,1191,add_to_cart,2026-07-28,870,0
23402,1191,view,2026-08-27,476,0
23403,1191,click,2026-08-27,476,0
23404,1191,add_to_cart,2026-08-27,476,0
23405,1191,purchase,2026-08-27,476,4100
23406,1191,view,2026-05-09,482,0
23407,1191,click,2026-05-09,482,0
23408,1191,add_to_cart,2026-05-09,482,0
23409,1191,view,2026-06-15,812,0
23410,1191,view,2026-05-12,682,0
23411,1191,click,2026-05-12,682,0
23412,1191,add_to_cart,2026-05-12,682,0
23413,1191,purchase,2026-05-12,682,2596
23414,1191,view,2026-08-14,917,0
23415,1191,click,2026-08-14,917,0
23416,1191,view,2026-05-08,428,0
23417,1191,click,2026-05-08,428,0
23418,1191,view,2026-04-18,71,0
23419,1191,view,2026-07-30,592,0
23420,1191,view,2026-06-17,739,0
23421,1191,view,2026-08-15,55,0
23422,1191,click,2026-08-15,55,0
23423,1191,view,2026-08-08,736,0
23424,1191,click,2026-08-08,736,0
23425,1191,add_to_cart,2026-08-08,736,0
23426,1191,purchase,2026-08-08,736,1353
23427,1191,view,2026-08-01,525,0
23428,1192,view,2026-03-17,505,0
23429,1192,click,2026-03-17,505,0
23430,1192,view,2026-01-06,666,0
23431,1192,view,2026-04-06,330,0
23432,1192,view,2026-03-31,247,0
23433,1192,click,2026-03-31,247,0
23434,1192,add_to_cart,2026-03-31,247,0
23435,1192,view,2026-03-28,801,0
23436,1192,view,2025-11-15,730,0
23437,1192,view,2026-03-13,897,0
23438,1192,view,2025-12-26,336,0
23439,1192,click,2025-12-26,336,0
23440,1192,view,2026-03-03,791,0
23441,1192,click,2026-03-03,791,0
23442,1192,add_to_cart,2026-03-03,791,0
23443,1192,view,2026-04-04,555,0
23444,1192,view,2026-04-25,506,0
23445,1192,view,2025-11-14,115,0
23446,1192,view,2026-04-17,197,0
23447,1192,view,2026-03-11,556,0
23448,1193,view,2026-02-10,564,0
23449,1193,click,2026-02-10,564,0
23450,1193,view,2026-04-28,642,0
23451,1193,view,2026-02-18,462,0
23452,1193,view,2026-03-01,800,0
23453,1193,view,2025-12-02,682,0
23454,1193,click,2025-12-02,682,0
23455,1193,add_to_cart,2025-12-02,682,0
23456,1193,view,2026-01-17,161,0
23457,1193,view,2025-12-18,336,0
23458,1193,view,2025-12-23,437,0
23459,1193,view,2025-11-21,238,0
23460,1193,click,2025-11-21,238,0
23461,1193,view,2025-11-11,523,0
23462,1193,view,2026-03-22,598,0
23463,1194,view,2026-05-30,720,0
23464,1194,view,2026-04-23,834,0
23465,1194,click,2026-04-23,834,0
23466,1194,view,2026-08-06,667,0
23467,1194,view,2026-05-24,382,0
23468,1194,view,2026-05-02,501,0
23469,1194,view,2026-06-04,205,0
23470,1194,click,2026-06-04,205,0
23471,1194,add_to_cart,2026-06-04,205,0
23472,1194,view,2026-04-02,511,0
23473,1194,click,2026-04-02,511,0
23474,1194,view,2026-05-02,663,0
23475,1194,view,2026-08-01,428,0
23476,1194,click,2026-08-01,428,0
23477,1194,add_to_cart,2026-08-01,428,0
23478,1194,view,2026-04-27,152,0
23479,1194,view,2026-05-20,259,0
23480,1194,view,2026-02-17,594,0
23481,1195,view,2026-01-25,803,0
23482,1195,view,2025-12-19,621,0
23483,1195,click,2025-12-19,621,0
23484,1195,view,2025-11-03,725,0
23485,1195,view,2025-12-29,908,0
23486,1195,view,2025-10-08,383,0
23487,1195,view,2025-11-24,148,0
23488,1195,view,2025-12-25,398,0
23489,1195,view,2025-11-20,108,0
23490,1195,click,2025-11-20,108,0
23491,1195,view,2026-01-05,543,0
23492,1195,click,2026-01-05,543,0
23493,1195,view,2026-03-14,556,0
23494,1196,view,2025-11-23,799,0
23495,1196,view,2026-03-16,961,0
23496,1196,view,2026-01-25,527,0
23497,1196,view,2026-03-01,967,0
23498,1196,view,2026-01-01,66,0
23499,1196,view,2026-01-19,910,0
23500,1196,click,2026-01-19,910,0
23501,1197,view,2026-01-11,825,0
23502,1197,click,2026-01-11,825,0
23503,1197,view,2026-05-14,338,0
23504,1197,click,2026-05-14,338,0
23505,1197,add_to_cart,2026-05-14,338,0
23506,1197,purchase,2026-05-14,338,3737
23507,1197,view,2026-04-12,438,0
23508,1197,view,2026-01-28,681,0
23509,1197,view,2025-12-29,113,0
23510,1197,click,2025-12-29,113,0
23511,1197,view,2026-03-09,646,0
23512,1197,click,2026-03-09,646,0
23513,1197,view,2026-01-10,603,0
23514,1197,view,2026-05-28,559,0
23515,1197,view,2025-12-12,399,0
23516,1197,view,2026-04-20,618,0
23517,1197,view,2026-03-10,138,0
23518,1197,view,2026-01-23,32,0
23519,1197,click,2026-01-23,32,0
23520,1197,add_to_cart,2026-01-23,32,0
23521,1197,purchase,2026-01-23,32,1046
23522,1197,view,2026-05-27,45,0
23523,1197,click,2026-05-27,45,0
23524,1197,add_to_cart,2026-05-27,45,0
23525,1197,view,2026-04-27,559,0
23526,1197,click,2026-04-27,559,0
23527,1197,view,2026-02-20,635,0
23528,1197,click,2026-02-20,635,0
23529,1197,view,2026-05-01,521,0
23530,1197,view,2026-02-17,239,0
23531,1197,click,2026-02-17,239,0
23532,1197,view,2026-01-17,522,0
23533,1197,view,2026-02-17,466,0
23534,1197,view,2026-01-21,234,0
23535,1198,view,2026-07-12,662,0
23536,1198,click,2026-07-12,662,0
23537,1198,add_to_cart,2026-07-12,662,0
23538,1198,view,2026-04-22,997,0
23539,1198,view,2026-03-10,22,0
23540,1198,view,2026-04-14,578,0
23541,1198,view,2026-05-03,213,0
23542,1198,click,2026-05-03,213,0
23543,1198,view,2026-03-17,903,0
23544,1198,view,2026-04-19,45,0
23545,1198,click,2026-04-19,45,0
23546,1199,view,2026-05-27,113,0
23547,1199,view,2026-07-14,829,0
23548,1199,view,2026-07-05,750,0
23549,1199,view,2026-04-08,498,0
23550,1199,view,2026-07-27,208,0
23551,1199,view,2026-06-23,584,0
23552,1199,click,2026-06-23,584,0
23553,1199,view,2026-07-30,716,0
23554,1199,view,2026-06-06,411,0
23555,1199,view,2026-08-10,590,0
23556,1199,view,2026-05-19,437,0
23557,1199,view,2026-08-13,255,0
23558,1199,view,2026-04-10,305,0
23559,1199,view,2026-04-27,197,0
23560,1199,view,2026-05-24,839,0
23561,1199,view,2026-04-09,430,0
23562,1199,view,2026-08-28,534,0
23563,1200,view,2026-06-01,673,0
23564,1200,view,2026-07-04,402,0
23565,1200,click,2026-07-04,402,0
23566,1200,view,2026-02-25,183,0
23567,1200,click,2026-02-25,183,0
23568,1200,view,2026-03-02,138,0
23569,1200,click,2026-03-02,138,0
23570,1200,add_to_cart,2026-03-02,138,0
23571,1200,purchase,2026-03-02,138,2133
23572,1200,view,2026-06-27,898,0
23573,1200,click,2026-06-27,898,0
23574,1200,add_to_cart,2026-06-27,898,0
23575,1200,view,2026-02-10,859,0
23576,1200,click,2026-02-10,859,0
23577,1200,view,2026-05-06,891,0
23578,1200,click,2026-05-06,891,0
23579,1200,view,2026-07-12,43,0
23580,1200,view,2026-02-03,855,0
23581,1200,click,2026-02-03,855,0
23582,1200,add_to_cart,2026-02-03,855,0
23583,1200,view,2026-04-07,194,0
23584,1200,view,2026-07-30,708,0
23585,1200,click,2026-07-30,708,0
23586,1200,add_to_cart,2026-07-30,708,0
23587,1200,view,2026-02-26,568,0
23588,1200,view,2026-06-12,54,0
23589,1200,click,2026-06-12,54,0
23590,1200,add_to_cart,2026-06-12,54,0
23591,1201,view,2026-06-19,954,0
23592,1201,view,2026-04-15,201,0
23593,1201,view,2026-07-28,711,0
23594,1201,click,2026-07-28,711,0
23595,1201,view,2026-07-27,209,0
23596,1201,view,2026-05-23,263,0
23597,1201,view,2026-04-10,286,0
23598,1201,click,2026-04-10,286,0
23599,1201,add_to_cart,2026-04-10,286,0
23600,1201,view,2026-08-25,95,0
23601,1201,view,2026-06-30,137,0
23602,1201,view,2026-06-27,703,0
23603,1201,view,2026-05-28,74,0
23604,1201,view,2026-07-05,1000,0
23605,1201,click,2026-07-05,1000,0
23606,1201,view,2026-05-23,291,0
23607,1202,view,2026-04-14,181,0
23608,1202,view,2026-06-18,265,0
23609,1202,view,2026-03-10,475,0
23610,1202,view,2026-03-16,82,0
23611,1202,click,2026-03-16,82,0
23612,1202,add_to_cart,2026-03-16,82,0
23613,1202,purchase,2026-03-16,82,3145
23614,1202,view,2026-05-09,670,0
23615,1202,view,2026-02-07,966,0
23616,1202,click,2026-02-07,966,0
23617,1202,view,2026-06-09,810,0
23618,1202,click,2026-06-09,810,0
23619,1202,add_to_cart,2026-06-09,810,0
23620,1202,purchase,2026-06-09,810,1113
23621,1202,view,2026-04-12,472,0
23622,1202,click,2026-04-12,472,0
23623,1202,view,2026-06-18,728,0
23624,1202,view,2026-06-18,580,0
23625,1202,click,2026-06-18,580,0
23626,1202,add_to_cart,2026-06-18,580,0
23627,1202,view,2026-04-25,818,0
23628,1202,view,2026-03-22,10,0
23629,1202,view,2026-06-08,326,0
23630,1202,click,2026-06-08,326,0
23631,1202,view,2026-03-31,208,0
23632,1203,view,2026-02-14,982,0
23633,1203,view,2025-10-19,340,0
23634,1203,click,2025-10-19,340,0
23635,1203,add_to_cart,2025-10-19,340,0
23636,1203,purchase,2025-10-19,340,2405
23637,1203,view,2026-03-07,75,0
23638,1203,view,2026-02-28,755,0
23639,1203,view,2025-11-14,582,0
23640,1203,view,2026-02-16,10,0
23641,1203,view,2025-12-03,936,0
23642,1203,view,2026-03-18,444,0
23643,1203,view,2026-02-04,813,0
23644,1203,click,2026-02-04,813,0
23645,1203,view,2026-02-11,192,0
23646,1203,click,2026-02-11,192,0
23647,1203,view,2026-01-18,853,0
23648,1203,click,2026-01-18,853,0
23649,1203,view,2025-11-12,506,0
23650,1203,click,2025-11-12,506,0
23651,1203,add_to_cart,2025-11-12,506,0
23652,1203,purchase,2025-11-12,506,3435
23653,1203,view,2025-10-25,659,0
23654,1203,click,2025-10-25,659,0
23655,1203,add_to_cart,2025-10-25,659,0
23656,1203,view,2026-01-06,240,0
23657,1203,view,2026-04-02,313,0
23658,1204,view,2026-07-16,634,0
23659,1204,view,2026-07-25,701,0
23660,1204,view,2026-03-30,285,0
23661,1204,view,2026-04-22,186,0
23662,1204,view,2026-04-19,936,0
23663,1204,view,2026-07-03,773,0
23664,1204,view,2026-04-14,99,0
23665,1204,view,2026-05-27,209,0
23666,1204,view,2026-06-17,233,0
23667,1204,view,2026-05-25,652,0
23668,1204,click,2026-05-25,652,0
23669,1204,view,2026-07-20,579,0
23670,1204,view,2026-08-03,203,0
23671,1204,view,2026-08-23,802,0
23672,1204,view,2026-07-30,775,0
23673,1204,click,2026-07-30,775,0
23674,1204,view,2026-03-20,625,0
23675,1204,view,2026-07-31,415,0
23676,1204,click,2026-07-31,415,0
23677,1204,view,2026-07-27,526,0
23678,1204,view,2026-07-14,735,0
23679,1204,click,2026-07-14,735,0
23680,1204,add_to_cart,2026-07-14,735,0
23681,1204,view,2026-04-13,955,0
23682,1205,view,2026-06-03,255,0
23683,1205,view,2025-12-22,188,0
23684,1205,view,2025-12-30,436,0
23685,1205,click,2025-12-30,436,0
23686,1205,view,2026-03-19,135,0
23687,1205,view,2026-02-20,746,0
23688,1205,view,2026-01-02,192,0
23689,1205,view,2026-05-06,523,0
23690,1205,view,2025-12-27,546,0
23691,1205,click,2025-12-27,546,0
23692,1205,add_to_cart,2025-12-27,546,0
23693,1205,view,2026-05-29,386,0
23694,1205,click,2026-05-29,386,0
23695,1205,add_to_cart,2026-05-29,386,0
23696,1205,view,2026-05-01,211,0
23697,1205,click,2026-05-01,211,0
23698,1205,view,2026-05-17,854,0
23699,1205,click,2026-05-17,854,0
23700,1205,add_to_cart,2026-05-17,854,0
23701,1205,view,2026-04-22,561,0
23702,1205,click,2026-04-22,561,0
23703,1205,view,2026-04-07,112,0
23704,1205,view,2026-01-08,622,0
23705,1205,view,2026-03-24,500,0
23706,1205,view,2026-02-21,662,0
23707,1205,click,2026-02-21,662,0
23708,1205,add_to_cart,2026-02-21,662,0
23709,1205,purchase,2026-02-21,662,3258
23710,1205,view,2026-01-01,410,0
23711,1206,view,2026-01-29,333,0
23712,1206,view,2026-04-03,915,0
23713,1206,view,2026-01-03,973,0
23714,1206,view,2026-04-09,405,0
23715,1206,click,2026-04-09,405,0
23716,1206,add_to_cart,2026-04-09,405,0
23717,1206,purchase,2026-04-09,405,4674
23718,1206,view,2026-01-19,727,0
23719,1206,click,2026-01-19,727,0
23720,1206,add_to_cart,2026-01-19,727,0
23721,1206,view,2026-02-14,455,0
23722,1206,view,2026-05-02,470,0
23723,1206,view,2026-05-16,770,0
23724,1206,click,2026-05-16,770,0
23725,1206,view,2026-05-06,647,0
23726,1206,view,2025-12-28,63,0
23727,1206,click,2025-12-28,63,0
23728,1207,view,2026-03-20,607,0
23729,1207,view,2026-04-03,998,0
23730,1207,click,2026-04-03,998,0
23731,1207,view,2026-03-22,605,0
23732,1207,click,2026-03-22,605,0
23733,1207,view,2026-05-16,434,0
23734,1207,click,2026-05-16,434,0
23735,1207,add_to_cart,2026-05-16,434,0
23736,1207,view,2026-04-01,661,0
23737,1207,view,2026-03-18,281,0
23738,1207,click,2026-03-18,281,0
23739,1207,add_to_cart,2026-03-18,281,0
23740,1207,view,2026-04-26,52,0
23741,1207,click,2026-04-26,52,0
23742,1207,view,2026-07-15,424,0
23743,1207,view,2026-07-14,442,0
23744,1207,view,2026-04-25,640,0
23745,1207,click,2026-04-25,640,0
23746,1207,view,2026-04-03,160,0
23747,1207,click,2026-04-03,160,0
23748,1207,add_to_cart,2026-04-03,160,0
23749,1207,view,2026-07-01,636,0
23750,1207,view,2026-07-29,97,0
23751,1207,click,2026-07-29,97,0
23752,1208,view,2026-04-11,404,0
23753,1208,view,2025-12-25,32,0
23754,1208,view,2025-12-09,437,0
23755,1208,view,2026-03-17,441,0
23756,1208,view,2025-12-29,721,0
23757,1208,click,2025-12-29,721,0
23758,1208,view,2026-04-18,199,0
23759,1208,view,2025-11-30,545,0
23760,1208,view,2026-03-08,69,0
23761,1208,view,2026-03-10,410,0
23762,1208,view,2025-11-28,609,0
23763,1208,view,2025-12-19,925,0
23764,1208,view,2026-04-19,28,0
23765,1208,view,2026-03-14,428,0
23766,1209,view,2026-06-30,35,0
23767,1209,view,2026-04-12,315,0
23768,1209,view,2026-07-27,834,0
23769,1209,click,2026-07-27,834,0
23770,1209,view,2026-07-27,491,0
23771,1209,view,2026-07-05,884,0
23772,1209,view,2026-08-24,394,0
23773,1209,view,2026-04-10,394,0
23774,1209,click,2026-04-10,394,0
23775,1209,add_to_cart,2026-04-10,394,0
23776,1209,purchase,2026-04-10,394,921
23777,1209,view,2026-04-15,54,0
23778,1210,view,2026-06-29,159,0
23779,1210,view,2026-04-23,276,0
23780,1210,view,2026-07-09,194,0
23781,1210,click,2026-07-09,194,0
23782,1210,view,2026-09-10,645,0
23783,1210,view,2026-03-29,956,0
23784,1210,click,2026-03-29,956,0
23785,1210,add_to_cart,2026-03-29,956,0
23786,1210,view,2026-09-01,810,0
23787,1210,click,2026-09-01,810,0
23788,1210,add_to_cart,2026-09-01,810,0
23789,1210,view,2026-03-24,119,0
23790,1210,view,2026-09-03,723,0
23791,1210,view,2026-07-09,800,0
23792,1210,view,2026-05-09,476,0
23793,1210,click,2026-05-09,476,0
23794,1210,add_to_cart,2026-05-09,476,0
23795,1210,view,2026-06-15,835,0
23796,1210,click,2026-06-15,835,0
23797,1210,view,2026-07-07,953,0
23798,1210,view,2026-08-23,762,0
23799,1211,view,2026-05-24,853,0
23800,1211,click,2026-05-24,853,0
23801,1211,view,2026-05-19,377,0
23802,1211,view,2026-04-27,641,0
23803,1211,click,2026-04-27,641,0
23804,1211,view,2026-01-29,133,0
23805,1211,view,2026-02-10,759,0
23806,1211,view,2026-02-14,446,0
23807,1211,view,2026-03-26,953,0
23808,1211,view,2026-02-20,7,0
23809,1211,view,2026-04-02,553,0
23810,1211,click,2026-04-02,553,0
23811,1211,view,2026-02-14,457,0
23812,1211,view,2026-04-28,276,0
23813,1211,click,2026-04-28,276,0
23814,1211,view,2026-02-06,76,0
23815,1211,click,2026-02-06,76,0
23816,1211,view,2026-02-20,957,0
23817,1211,view,2026-01-17,256,0
23818,1211,click,2026-01-17,256,0
23819,1211,add_to_cart,2026-01-17,256,0
23820,1211,purchase,2026-01-17,256,1034
23821,1211,view,2026-03-29,351,0
23822,1211,view,2026-04-24,65,0
23823,1211,click,2026-04-24,65,0
23824,1211,view,2026-02-07,689,0
23825,1211,view,2026-05-23,263,0
23826,1211,view,2026-04-26,737,0
23827,1211,view,2026-04-07,317,0
23828,1211,click,2026-04-07,317,0
23829,1211,add_to_cart,2026-04-07,317,0
23830,1212,view,2026-01-16,393,0
23831,1212,view,2026-02-20,856,0
23832,1212,click,2026-02-20,856,0
23833,1212,add_to_cart,2026-02-20,856,0
23834,1212,view,2026-01-10,19,0
23835,1212,click,2026-01-10,19,0
23836,1212,view,2025-11-22,689,0
23837,1212,view,2026-03-05,482,0
23838,1212,click,2026-03-05,482,0
23839,1212,add_to_cart,2026-03-05,482,0
23840,1213,view,2026-03-02,108,0
23841,1213,click,2026-03-02,108,0
23842,1213,add_to_cart,2026-03-02,108,0
23843,1213,view,2026-04-13,195,0
23844,1213,view,2025-10-26,216,0
23845,1213,view,2026-02-07,629,0
23846,1213,view,2025-12-18,813,0
23847,1213,view,2025-11-09,98,0
23848,1213,click,2025-11-09,98,0
23849,1213,view,2026-03-29,158,0
23850,1213,view,2026-02-22,312,0
23851,1213,click,2026-02-22,312,0
23852,1213,view,2026-04-06,528,0
23853,1213,click,2026-04-06,528,0
23854,1213,view,2025-11-13,682,0
23855,1213,view,2025-12-11,486,0
23856,1213,view,2025-11-02,877,0
23857,1213,view,2026-01-15,493,0
23858,1213,click,2026-01-15,493,0
23859,1213,add_to_cart,2026-01-15,493,0
23860,1213,view,2026-01-14,429,0
23861,1213,view,2025-10-30,252,0
23862,1213,click,2025-10-30,252,0
23863,1213,add_to_cart,2025-10-30,252,0
23864,1213,purchase,2025-10-30,252,859
23865,1213,view,2026-03-17,168,0
23866,1213,view,2025-11-06,928,0
23867,1213,view,2025-12-02,18,0
23868,1213,click,2025-12-02,18,0
23869,1214,view,2026-06-07,746,0
23870,1214,click,2026-06-07,746,0
23871,1214,add_to_cart,2026-06-07,746,0
23872,1214,view,2026-04-13,743,0
23873,1214,click,2026-04-13,743,0
23874,1214,add_to_cart,2026-04-13,743,0
23875,1214,purchase,2026-04-13,743,4716
23876,1214,view,2026-04-26,422,0
23877,1214,click,2026-04-26,422,0
23878,1214,add_to_cart,2026-04-26,422,0
23879,1214,view,2026-01-27,869,0
23880,1214,view,2026-05-06,27,0
23881,1214,view,2026-07-12,346,0
23882,1214,view,2026-07-15,628,0
23883,1214,click,2026-07-15,628,0
23884,1214,view,2026-03-18,352,0
23885,1214,view,2026-05-16,451,0
23886,1214,view,2026-02-16,560,0
23887,1214,view,2026-02-14,393,0
23888,1214,view,2026-05-10,139,0
23889,1214,view,2026-03-31,133,0
23890,1214,click,2026-03-31,133,0
23891,1214,view,2026-02-03,21,0
23892,1214,click,2026-02-03,21,0
23893,1214,view,2026-01-22,536,0
23894,1214,click,2026-01-22,536,0
23895,1214,view,2026-03-31,791,0
23896,1214,view,2026-05-08,805,0
23897,1214,view,2026-04-04,199,0
23898,1214,click,2026-04-04,199,0
23899,1214,add_to_cart,2026-04-04,199,0
23900,1214,view,2026-04-05,881,0
23901,1214,view,2026-05-07,816,0
23902,1215,view,2026-02-20,913,0
23903,1215,view,2026-06-05,328,0
23904,1215,click,2026-06-05,328,0
23905,1215,view,2026-06-01,290,0
23906,1215,view,2026-05-16,229,0
23907,1215,view,2026-07-05,355,0
23908,1215,view,2026-05-29,119,0
23909,1215,click,2026-05-29,119,0
23910,1215,view,2026-06-02,571,0
23911,1215,view,2026-07-04,860,0
23912,1215,view,2026-06-25,261,0
23913,1215,view,2026-01-22,132,0
23914,1215,view,2026-06-12,282,0
23915,1215,view,2026-05-16,46,0
23916,1215,click,2026-05-16,46,0
23917,1215,add_to_cart,2026-05-16,46,0
23918,1215,view,2026-06-24,268,0
23919,1215,view,2026-05-31,373,0
23920,1215,view,2026-03-27,445,0
23921,1216,view,2026-01-18,850,0
23922,1216,view,2026-04-20,693,0
23923,1216,view,2026-01-25,579,0
23924,1216,view,2026-05-28,266,0
23925,1216,view,2026-05-03,335,0
23926,1216,view,2026-03-02,338,0
23927,1216,view,2026-05-14,481,0
23928,1216,view,2026-03-05,102,0
23929,1216,click,2026-03-05,102,0
23930,1216,view,2026-03-24,321,0
23931,1216,view,2026-02-07,416,0
23932,1216,view,2026-04-23,119,0
23933,1216,view,2026-02-25,662,0
23934,1216,view,2026-01-14,553,0
23935,1216,view,2026-05-27,440,0
23936,1216,view,2026-03-07,204,0
23937,1216,view,2026-03-12,833,0
23938,1216,view,2026-03-08,923,0
23939,1216,view,2026-02-22,251,0
23940,1216,click,2026-02-22,251,0
23941,1216,add_to_cart,2026-02-22,251,0
23942,1217,view,2026-02-21,606,0
23943,1217,click,2026-02-21,606,0
23944,1217,view,2026-05-17,528,0
23945,1217,view,2026-02-07,366,0
23946,1217,view,2026-05-12,208,0
23947,1217,view,2026-04-23,945,0
23948,1217,view,2026-05-13,21,0
23949,1217,view,2026-04-03,589,0
23950,1217,view,2026-05-15,448,0
23951,1217,click,2026-05-15,448,0
23952,1217,add_to_cart,2026-05-15,448,0
23953,1217,purchase,2026-05-15,448,2528
23954,1217,view,2026-03-22,331,0
23955,1217,view,2026-06-28,860,0
23956,1217,view,2026-05-14,271,0
23957,1217,click,2026-05-14,271,0
23958,1217,view,2026-06-02,514,0
23959,1217,click,2026-06-02,514,0
23960,1217,view,2026-06-29,342,0
23961,1217,view,2026-07-15,839,0
23962,1217,view,2026-06-15,456,0
23963,1217,view,2026-07-31,981,0
23964,1217,click,2026-07-31,981,0
23965,1217,add_to_cart,2026-07-31,981,0
23966,1218,view,2025-11-23,251,0
23967,1218,click,2025-11-23,251,0
23968,1218,view,2026-04-18,262,0
23969,1218,click,2026-04-18,262,0
23970,1218,view,2025-12-31,896,0
23971,1218,view,2026-05-19,815,0
23972,1218,view,2025-12-17,949,0
23973,1218,click,2025-12-17,949,0
23974,1219,view,2026-04-15,147,0
23975,1219,view,2026-02-16,583,0
23976,1219,view,2026-03-06,682,0
23977,1219,view,2026-03-21,837,0
23978,1219,view,2026-01-28,720,0
23979,1219,click,2026-01-28,720,0
23980,1219,view,2026-01-12,352,0
23981,1219,view,2026-04-07,877,0
23982,1220,view,2026-07-24,733,0
23983,1220,view,2026-07-18,358,0
23984,1220,view,2026-07-29,451,0
23985,1220,view,2026-08-06,63,0
23986,1220,click,2026-08-06,63,0
23987,1220,view,2026-06-19,535,0
23988,1220,view,2026-07-01,795,0
23989,1220,view,2026-05-11,408,0
